Orthogroup	Species	Bacillus_subtilis_aa	Orthologs
OG0001865	Rhodococcus_erythropolis_aa	CAB15349.1	ALU68570.1
OG0001866	Deinococcus_radiodurans_aa	CAB15352.1	UDK99922.1
OG0001867	Deinococcus_radiodurans_aa	CAB15366.1	UDK99544.1
OG0001869	Deinococcus_radiodurans_aa	CAB15424.1	UDL00967.1
OG0001871	Rhodococcus_erythropolis_aa	CAB15448.1	ALU68764.1
OG0001872	Deinococcus_radiodurans_aa	CAB15467.1	UDL00277.1
OG0001873	Rhodococcus_erythropolis_aa	CAB15480.1	ALU71063.1
OG0001874	Deinococcus_radiodurans_aa	CAB15498.1	UDL00550.1
OG0001875	Rhodococcus_erythropolis_aa	CAB15502.1	ALU70480.1
OG0001876	Rhodococcus_erythropolis_aa	CAB15515.1	ALU72193.1
OG0001878	Deinococcus_radiodurans_aa	CAB15571.1	UDL02110.1
OG0001879	Deinococcus_radiodurans_aa	CAB15583.1	UDL00653.1
OG0001881	Deinococcus_radiodurans_aa	CAB15605.1	UDL01804.1
OG0001882	Rhodococcus_erythropolis_aa	CAB15612.1	ALU67805.1
OG0001883	Rhodococcus_erythropolis_aa	CAB15613.1	ALU68957.1
OG0001884	Rhodococcus_erythropolis_aa	CAB15652.1	ALU69661.1
OG0001885	Deinococcus_radiodurans_aa	CAB15654.2	UDL00210.1
OG0001886	Rhodococcus_erythropolis_aa	CAB15662.1	ALU70694.1
OG0001887	Rhodococcus_erythropolis_aa	CAB15664.1	ALU69441.1
OG0001889	Rhodococcus_erythropolis_aa	CAB15679.1	ALU68782.1
OG0001890	Rhodococcus_erythropolis_aa	CAB15682.1	ALU67941.1
OG0001891	Rhodococcus_erythropolis_aa	CAB15697.1	ALU70248.1
OG0001892	Rhodococcus_erythropolis_aa	CAB15699.1	ALU70246.1
OG0001893	Rhodococcus_erythropolis_aa	CAB15700.1	ALU70245.1
OG0001894	Rhodococcus_erythropolis_aa	CAB15701.1	ALU70244.1
OG0001895	Rhodococcus_erythropolis_aa	CAB15703.1	ALU70242.1
OG0001896	Rhodococcus_erythropolis_aa	CAB15709.1	ALU70329.1
OG0001897	Deinococcus_radiodurans_aa	CAB15723.1	UDL01032.1
OG0001898	Deinococcus_radiodurans_aa	CAB15748.1	UDL00886.1
OG0001900	Rhodococcus_erythropolis_aa	CAB15775.1	ALU67664.1
OG0001901	Deinococcus_radiodurans_aa	CAB15819.2	UDL00929.1
OG0001902	Rhodococcus_erythropolis_aa	CAB15828.1	ALU70857.1
OG0001903	Rhodococcus_erythropolis_aa	CAB15846.1	ALU68699.1
OG0001904	Deinococcus_radiodurans_aa	CAB15849.1	UDK99660.1
OG0001905	Rhodococcus_erythropolis_aa	CAB15852.1	ALU69894.1
OG0001906	Rhodococcus_erythropolis_aa	CAB15853.1	ALU69895.1
OG0001907	Rhodococcus_erythropolis_aa	CAB15854.2	ALU69896.1
OG0001908	Rhodococcus_erythropolis_aa	CAB15856.1	ALU70502.1
OG0001909	Deinococcus_radiodurans_aa	CAB15861.1	UDL01558.1
OG0001910	Deinococcus_radiodurans_aa	CAB15862.1	UDK99263.1
OG0001911	Rhodococcus_erythropolis_aa	CAB15871.1	ALU69476.1
OG0001912	Rhodococcus_erythropolis_aa	CAB15875.1	ALU72192.1
OG0001913	Rhodococcus_erythropolis_aa	CAB15880.2	ALU68515.1
OG0001914	Deinococcus_radiodurans_aa	CAB15888.1	UDL01112.1
OG0001915	Rhodococcus_erythropolis_aa	CAB15897.1	ALU69097.1
OG0001916	Rhodococcus_erythropolis_aa	CAB15900.1	ALU69378.1
OG0001917	Rhodococcus_erythropolis_aa	CAB15901.1	ALU69377.1
OG0001919	Rhodococcus_erythropolis_aa	CAB15923.2	ALU71814.1
OG0001920	Rhodococcus_erythropolis_aa	CAB15927.1	ALU70012.1
OG0001921	Rhodococcus_erythropolis_aa	CAB15952.1	ALU70790.1
OG0001922	Rhodococcus_erythropolis_aa	CAB15988.1	ALU69540.1
OG0001923	Deinococcus_radiodurans_aa	CAB15991.1	UDL00447.1
OG0001924	Rhodococcus_erythropolis_aa	CAB16004.1	ALU70341.1
OG0001925	Rhodococcus_erythropolis_aa	CAB16005.1	ALU71873.1
OG0001926	Rhodococcus_erythropolis_aa	CAB16006.2	ALU71872.1
OG0001927	Rhodococcus_erythropolis_aa	CAB16009.2	ALU71870.1
OG0001928	Rhodococcus_erythropolis_aa	CAB16011.2	ALU71869.1
OG0001929	Rhodococcus_erythropolis_aa	CAB16012.1	ALU71874.1
OG0001930	Rhodococcus_erythropolis_aa	CAB16018.1	ALU69200.1
OG0001931	Rhodococcus_erythropolis_aa	CAB16038.1	ALU69979.1
OG0001932	Rhodococcus_erythropolis_aa	CAB16041.2	ALU70538.1
OG0001933	Deinococcus_radiodurans_aa	CAB16060.1	UDK99796.1
OG0001934	Rhodococcus_erythropolis_aa	CAB16080.1	ALU69631.1
OG0001935	Deinococcus_radiodurans_aa	CAB16092.1	UDL01568.1
OG0001936	Rhodococcus_erythropolis_aa	CAB16094.1	ALU72281.1
OG0001937	Rhodococcus_erythropolis_aa	CAB16102.1	ALU67883.1
OG0001938	Rhodococcus_erythropolis_aa	CAB16104.2	ALU69405.1
OG0001939	Deinococcus_radiodurans_aa	CAB16112.1	UDL01420.1
OG0001940	Rhodococcus_erythropolis_aa	CAB16113.1	ALU70942.1
OG0001941	Rhodococcus_erythropolis_aa	CAB16122.1	ALU68566.1
OG0001942	Deinococcus_radiodurans_aa	CAB16138.1	UDK99243.1
OG0001943	Deinococcus_radiodurans_aa	CAB16139.1	UDL00158.1
OG0001944	Rhodococcus_erythropolis_aa	CAB16142.1	ALU68215.1
OG0001945	Rhodococcus_erythropolis_aa	CAE01461.2	ALU72162.1
OG0001946	Deinococcus_radiodurans_aa	CAE01469.1	UDL01823.1
OG0001947	Rhodococcus_erythropolis_aa	CAX52540.1	ALU69438.1
OG0001951	Deinococcus_radiodurans_aa	CAX52631.1	UDL01345.1
OG0001952	Rhodococcus_erythropolis_aa	CAX52685.1	ALU72885.1
OG0001953	Deinococcus_radiodurans_aa	CAX52713.1	UDL00554.1
