Orthogroup	Species	Rhodococcus_erythropolis_aa	Orthologs
OG0002073	Deinococcus_radiodurans_aa	ALU69908.1	UDL00394.1
OG0002074	Deinococcus_radiodurans_aa	ALU71057.1	UDL00406.1
OG0002076	Deinococcus_radiodurans_aa	ALU72453.1	UDL00417.1
OG0002077	Deinococcus_radiodurans_aa	ALU71477.1	UDL00424.1
OG0002079	Deinococcus_radiodurans_aa	ALU68622.1	UDL00432.1
OG0002081	Deinococcus_radiodurans_aa	ALU72408.1	UDL00503.1
OG0002082	Deinococcus_radiodurans_aa	ALU71396.1	UDL00507.1
OG0002083	Deinococcus_radiodurans_aa	ALU69869.1	UDL00520.1
OG0002084	Deinococcus_radiodurans_aa	ALU70751.1	UDL00532.1
OG0002085	Deinococcus_radiodurans_aa	ALU71208.1	UDL00586.1
OG0002086	Deinococcus_radiodurans_aa	ALU71332.1	UDL00591.1
OG0002087	Deinococcus_radiodurans_aa	ALU71331.1	UDL00592.1
OG0002088	Deinococcus_radiodurans_aa	ALU71329.1	UDL00593.1
OG0002089	Deinococcus_radiodurans_aa	ALU71328.1	UDL00594.1
OG0002090	Deinococcus_radiodurans_aa	ALU71327.1	UDL00595.1
OG0002091	Deinococcus_radiodurans_aa	ALU71326.1	UDL00596.1
OG0002092	Deinococcus_radiodurans_aa	ALU71324.1	UDL00598.1
OG0002093	Deinococcus_radiodurans_aa	ALU71323.1	UDL00599.1
OG0002094	Deinococcus_radiodurans_aa	ALU71322.1	UDL00601.1
OG0002095	Deinococcus_radiodurans_aa	ALU71321.1	UDL00602.1
OG0002096	Deinococcus_radiodurans_aa	ALU71320.1	UDL00603.1
OG0002097	Deinococcus_radiodurans_aa	ALU71319.1	UDL00604.1
OG0002099	Deinococcus_radiodurans_aa	ALU73129.1	UDL00632.1
OG0002100	Deinococcus_radiodurans_aa	ALU69855.1	UDL00646.1
OG0002103	Deinococcus_radiodurans_aa	ALU67881.1	UDL00669.1
OG0002104	Deinococcus_radiodurans_aa	ALU69428.1	UDL00688.1
OG0002107	Deinococcus_radiodurans_aa	ALU71503.1	UDL00739.1
OG0002109	Deinococcus_radiodurans_aa	ALU67892.1	UDL00766.1
OG0002110	Deinococcus_radiodurans_aa	ALU71002.1	UDL00823.1
OG0002111	Deinococcus_radiodurans_aa	ALU68950.1	UDL00838.1
OG0002113	Deinococcus_radiodurans_aa	ALU70444.1	UDL00876.1
OG0002114	Deinococcus_radiodurans_aa	ALU69494.1	UDL00883.1
OG0002115	Deinococcus_radiodurans_aa	ALU69581.1	UDL00905.1
OG0002117	Deinococcus_radiodurans_aa	ALU70957.1	UDL00924.1
OG0002118	Deinococcus_radiodurans_aa	ALU72711.1	UDL00947.1
OG0002119	Deinococcus_radiodurans_aa	ALU67809.1	UDL00948.1
OG0002120	Deinococcus_radiodurans_aa	ALU68489.1	UDL00972.1
OG0002121	Deinococcus_radiodurans_aa	ALU72748.1	UDL01010.1
OG0002122	Deinococcus_radiodurans_aa	ALU68016.1	UDL01011.1
OG0002124	Deinococcus_radiodurans_aa	ALU71690.1	UDL01068.1
OG0002125	Deinococcus_radiodurans_aa	ALU70306.1	UDL01077.1
OG0002126	Deinococcus_radiodurans_aa	ALU70938.1	UDL01078.1
OG0002127	Deinococcus_radiodurans_aa	ALU70127.1	UDL01082.1
OG0002128	Deinococcus_radiodurans_aa	ALU70380.1	UDL01083.1
OG0002129	Deinococcus_radiodurans_aa	ALU70379.1	UDL01084.1
OG0002130	Deinococcus_radiodurans_aa	ALU69780.1	UDL01091.1
OG0002131	Deinococcus_radiodurans_aa	ALU71622.1	UDL01095.1
OG0002132	Deinococcus_radiodurans_aa	ALU70436.1	UDL01098.1
OG0002133	Deinococcus_radiodurans_aa	ALU72949.1	UDL01110.1
OG0002134	Deinococcus_radiodurans_aa	ALU71687.1	UDL01121.1
OG0002135	Deinococcus_radiodurans_aa	ALU69698.1	UDL01153.1
OG0002136	Deinococcus_radiodurans_aa	ALU69697.1	UDL01154.1
OG0002138	Deinococcus_radiodurans_aa	ALU68363.1	UDL01175.1
OG0002139	Deinococcus_radiodurans_aa	ALU69646.1	UDL01212.1
OG0002140	Deinococcus_radiodurans_aa	ALU68968.1	UDL01220.1
OG0002141	Deinococcus_radiodurans_aa	ALU71087.1	UDL01230.1
OG0002142	Deinococcus_radiodurans_aa	ALU70025.1	UDL01235.1
OG0002143	Deinococcus_radiodurans_aa	ALU67652.1	UDL01243.1
OG0002144	Deinococcus_radiodurans_aa	ALU67651.1	UDL01246.1
OG0002145	Deinococcus_radiodurans_aa	ALU67653.1	UDL01247.1
OG0002146	Deinococcus_radiodurans_aa	ALU69903.1	UDL01251.1
OG0002147	Deinococcus_radiodurans_aa	ALU67656.1	UDL01254.1
OG0002148	Deinococcus_radiodurans_aa	ALU73101.1	UDL01264.1
OG0002150	Deinococcus_radiodurans_aa	ALU69629.1	UDL01282.1
OG0002151	Deinococcus_radiodurans_aa	ALU73267.1	UDL01287.1
OG0002152	Deinococcus_radiodurans_aa	ALU71504.1	UDL01304.1
OG0002153	Deinococcus_radiodurans_aa	ALU70552.1	UDL01309.1
OG0002154	Deinococcus_radiodurans_aa	ALU68683.1	UDL01343.1
OG0002156	Deinococcus_radiodurans_aa	ALU69994.1	UDL01349.1
OG0002157	Deinococcus_radiodurans_aa	ALU72990.1	UDL01352.1
OG0002158	Deinococcus_radiodurans_aa	ALU69768.1	UDL01378.1
OG0002159	Deinococcus_radiodurans_aa	ALU69764.1	UDL01390.1
OG0002161	Deinococcus_radiodurans_aa	ALU68685.1	UDL01400.1
OG0002162	Deinococcus_radiodurans_aa	ALU68693.1	UDL01402.1
OG0002163	Deinococcus_radiodurans_aa	ALU68692.1	UDL01403.1
OG0002164	Deinococcus_radiodurans_aa	ALU68690.1	UDL01405.1
OG0002165	Deinococcus_radiodurans_aa	ALU69767.1	UDL01410.1
OG0002167	Deinococcus_radiodurans_aa	ALU67922.1	UDL01417.1
OG0002168	Deinococcus_radiodurans_aa	ALU72291.1	UDL01427.1
OG0002169	Deinococcus_radiodurans_aa	ALU70322.1	UDL01429.1
OG0002171	Deinococcus_radiodurans_aa	ALU71654.1	UDL01449.1
OG0002173	Deinococcus_radiodurans_aa	ALU70364.1	UDL01459.1
OG0002175	Deinococcus_radiodurans_aa	ALU68820.1	UDL01470.1
OG0002177	Deinococcus_radiodurans_aa	ALU72832.1	UDL01509.1
OG0002178	Deinococcus_radiodurans_aa	ALU68618.1	UDL01513.1
OG0002179	Deinococcus_radiodurans_aa	ALU72336.1	UDL01530.1
OG0002180	Deinococcus_radiodurans_aa	ALU70179.1	UDL01533.1
OG0002181	Deinococcus_radiodurans_aa	ALU69769.1	UDL01536.1
OG0002182	Deinococcus_radiodurans_aa	ALU72687.1	UDL01579.1
OG0002183	Deinococcus_radiodurans_aa	ALU69766.1	UDL01583.1
OG0002184	Deinococcus_radiodurans_aa	ALU70287.1	UDL01584.1
OG0002185	Deinococcus_radiodurans_aa	ALU71113.1	UDL01585.1
OG0002186	Deinococcus_radiodurans_aa	ALU70227.1	UDL01614.1
OG0002188	Deinococcus_radiodurans_aa	ALU72767.1	UDL01645.1
OG0002189	Deinococcus_radiodurans_aa	ALU70547.1	UDL01650.1
OG0002190	Deinococcus_radiodurans_aa	ALU69909.1	UDL01676.1
OG0002192	Deinococcus_radiodurans_aa	ALU68919.1	UDL01733.1
OG0002193	Deinococcus_radiodurans_aa	ALU71555.1	UDL01735.1
OG0002195	Deinococcus_radiodurans_aa	ALU72993.1	UDL01797.1
OG0002196	Deinococcus_radiodurans_aa	ALU69389.1	UDL01799.1
OG0002197	Deinococcus_radiodurans_aa	ALU70536.1	UDL01800.1
OG0002198	Deinococcus_radiodurans_aa	ALU72606.1	UDL01905.1
OG0002199	Deinococcus_radiodurans_aa	ALU72605.1	UDL01907.1
OG0002200	Deinococcus_radiodurans_aa	ALU69196.1	UDL01915.1
OG0002201	Deinococcus_radiodurans_aa	ALU68573.1	UDL01916.1
OG0002203	Deinococcus_radiodurans_aa	ALU69257.1	UDL01943.1
OG0002204	Deinococcus_radiodurans_aa	ALU69973.1	UDL01953.1
OG0002205	Deinococcus_radiodurans_aa	ALU68990.1	UDL01964.1
OG0002206	Deinococcus_radiodurans_aa	ALU68748.1	UDL01965.1
OG0002207	Deinococcus_radiodurans_aa	ALU68750.1	UDL01966.1
OG0002208	Deinococcus_radiodurans_aa	ALU69045.1	UDL01969.1
OG0002209	Deinococcus_radiodurans_aa	ALU68758.1	UDL01970.1
OG0002210	Deinococcus_radiodurans_aa	ALU73470.1	UDL01995.1
OG0002211	Deinococcus_radiodurans_aa	ALU68391.1	UDL02004.1
OG0002212	Deinococcus_radiodurans_aa	ALU68390.1	UDL02005.1
OG0002213	Deinococcus_radiodurans_aa	ALU68901.1	UDL02006.1
OG0002214	Deinococcus_radiodurans_aa	ALU70535.1	UDL02007.1
OG0002215	Deinococcus_radiodurans_aa	ALU68695.1	UDL02020.1
OG0002216	Deinococcus_radiodurans_aa	ALU68029.1	UDL02021.1
OG0002217	Deinococcus_radiodurans_aa	ALU68667.1	UDL02030.1
OG0002219	Deinococcus_radiodurans_aa	ALU67726.1	UDL02048.1
OG0002220	Deinococcus_radiodurans_aa	ALU68099.1	UDL02057.1
OG0002221	Deinococcus_radiodurans_aa	ALU68098.1	UDL02058.1
OG0002222	Deinococcus_radiodurans_aa	ALU67937.1	UDL02060.1
OG0002223	Deinococcus_radiodurans_aa	ALU67938.1	UDL02061.1
OG0002224	Deinococcus_radiodurans_aa	ALU71387.1	UDL02063.1
OG0002225	Deinococcus_radiodurans_aa	ALU72316.1	UDL02068.1
OG0002226	Deinococcus_radiodurans_aa	ALU72317.1	UDL02069.1
OG0002227	Deinococcus_radiodurans_aa	ALU72318.1	UDL02070.1
OG0002228	Deinococcus_radiodurans_aa	ALU72319.1	UDL02071.1
OG0002229	Deinococcus_radiodurans_aa	ALU72320.1	UDL02073.1
OG0002231	Deinococcus_radiodurans_aa	ALU69348.1	UDL02084.1
OG0002232	Deinococcus_radiodurans_aa	ALU68774.1	UDL02085.1
OG0002233	Deinococcus_radiodurans_aa	ALU72871.1	UDL02086.1
OG0002234	Deinococcus_radiodurans_aa	ALU69005.1	UDL02090.1
OG0002235	Deinococcus_radiodurans_aa	ALU69675.1	UDL02092.1
OG0002236	Deinococcus_radiodurans_aa	ALU68013.1	UDL02109.1
OG0002238	Deinococcus_radiodurans_aa	ALU72247.1	UDL02119.1
OG0002239	Deinococcus_radiodurans_aa	ALU72664.1	UDL02120.1
OG0002240	Deinococcus_radiodurans_aa	ALU69090.1	UDL02125.1
OG0002241	Deinococcus_radiodurans_aa	ALU71430.1	UDL02144.1
OG0002242	Deinococcus_radiodurans_aa	ALU71429.1	UDL02145.1
OG0002243	Deinococcus_radiodurans_aa	ALU70477.1	UDL02146.1
OG0002244	Deinococcus_radiodurans_aa	ALU71447.1	UDL02148.1
OG0002245	Deinococcus_radiodurans_aa	ALU70887.1	UDL02151.1
OG0002246	Deinococcus_radiodurans_aa	ALU70885.1	UDL02153.1
OG0002247	Deinococcus_radiodurans_aa	ALU69316.1	UDL02169.1
OG0002248	Deinococcus_radiodurans_aa	ALU69081.1	UDL02182.1
OG0002249	Deinococcus_radiodurans_aa	ALU69080.1	UDL02183.1
OG0002250	Deinococcus_radiodurans_aa	ALU70419.1	UDL02210.1
OG0002251	Deinococcus_radiodurans_aa	ALU70418.1	UDL02213.1
OG0002252	Deinococcus_radiodurans_aa	ALU70420.1	UDL02214.1
OG0002253	Deinococcus_radiodurans_aa	ALU70421.1	UDL02215.1
OG0002254	Deinococcus_radiodurans_aa	ALU72588.1	UDL02218.1
OG0002255	Deinococcus_radiodurans_aa	ALU73334.1	UDL02261.1
OG0002256	Deinococcus_radiodurans_aa	ALU70944.1	UDL02264.1
OG0002257	Deinococcus_radiodurans_aa	ALU73338.1	UDL02279.1
